source,delta,compliance
ROOT_2GB,0.24361728457769638,95.51726923062233
ROOT_2GB,0.21018810736030877,90.14560469435084
ROOT_2GB,0.25137111049608346,92.19180360420826
ROOT_2GB,0.25619003110625965,90.12506197056419
ROOT_2GB,0.2199186050921747,94.318826543256
ROOT_2GB,0.2188705292553459,93.86932713406958
ROOT_2GB,0.23552089266141304,98.9896547728009
ROOT_2GB,0.21026742279878569,90.17962154836268
ROOT_2GB,0.21191186429258385,90.88489062711604
ROOT_2GB,0.24748633723124244,93.85790755013338
ROOT_2GB,0.2476171533284583,93.80180306194241
ROOT_2GB,0.23634459126066465,98.6363864111988
ROOT_2GB,0.23594166404697878,98.80919408229722
ROOT_2GB,0.23655367968993926,98.54671243711785
ROOT_2GB,0.2098689040980758,90.00870460301944
ROOT_2GB,0.24548167462427026,94.71766848134479
ROOT_2GB,0.23910724292080557,97.45153866890315
ROOT_2GB,0.24788858871245067,93.68538968759536
ROOT_2GB,0.25066461549249724,92.49480561565244
ROOT_2GB,0.216397336192627,92.80862257297618
ROOT_2GB,0.211308907828549,90.62629428816325
ROOT_2GB,0.2425891752330782,95.95820539835537
ROOT_2GB,0.2508273502696139,92.42501182440415
ROOT_2GB,0.2183986586812898,93.66695099219378
ROOT_2GB,0.22640828568730903,97.10212474632098
ROOT_2GB,0.2336010481443269,99.81303886948147
ROOT_2GB,0.2224934782133651,95.42313971033278
ROOT_2GB,0.23075741821301335,98.96738337750233
ROOT_2GB,0.22102209243687782,94.79209087400285
ROOT_2GB,0.21503686687204826,92.22514365444037
ROOT_2GB,0.21134367556507544,90.64120549637761
ROOT_2GB,0.22137229368555866,94.94228540081752
ROOT_2GB,0.24031011713483777,96.935649236542
ROOT_2GB,0.255685686058581,90.34136578465038
ROOT_2GB,0.23351843346054224,99.84847070584905
ROOT_2GB,0.24601223967781863,94.49011941502286
ROOT_2GB,0.24431993201623886,95.21591736523933
ROOT_2GB,0.24193512087071875,96.2387166353532
ROOT_2GB,0.2194937350295138,94.13660800960015
ROOT_2GB,0.20987878751804162,90.01294341025005
ROOT_2GB,0.2538726768653543,91.11893028195885
ROOT_2GB,0.24096107865698058,96.65646445875757
ROOT_2GB,0.2447539827170213,95.02976143386228
ROOT_2GB,0.23913043685753702,97.44159123905968
ROOT_2GB,0.21453171987522973,92.00849589991408
ROOT_2GB,0.23359521495831945,99.81554060988219
ROOT_2GB,0.2301621185006935,98.71207087093194
ROOT_2GB,0.2505559948200957,92.54139091640478
ROOT_2GB,0.23068108810788815,98.93464687509356
ROOT_2GB,0.23491847806904728,99.24801871349914
ROOT_2GB,0.23826670483171628,97.81202916125865
ROOT_2GB,0.21713018866821837,93.12292879321674
ROOT_2GB,0.23395762372929163,99.66011051340286
ROOT_2GB,0.2392864207460744,97.37469277305524
ROOT_2GB,0.2198006011364862,94.26821693419933
ROOT_2GB,0.2452756417156476,94.80603200185018
ROOT_2GB,0.24785290259242845,93.70069477268792
ROOT_2GB,0.22433944716980922,96.21484001115141
ROOT_2GB,0.24726664150112765,93.95213078991932
ROOT_2GB,0.25000399692642916,92.77813211237206
ROOT_2GB,0.2536572664432686,91.21131563620297
ROOT_2GB,0.23377268640623408,99.73942654620294
ROOT_2GB,0.2187132597379937,93.80187728678872
ROOT_2GB,0.23838437081782987,97.76156450080103
ROOT_2GB,0.2287787910161665,98.11878852899031
ROOT_2GB,0.21372883788404853,91.66415537797786
ROOT_2GB,0.2501109232634528,92.73227347921816
ROOT_2GB,0.23648518627959436,98.57608793305175
ROOT_2GB,0.21765050772900346,93.34608355186379
ROOT_2GB,0.2241718232096916,96.14294934409212
ROOT_2GB,0.23323169161443133,99.97144872507889
ROOT_2GB,0.25079717039308214,92.43795538840367
ROOT_2GB,0.21484542711980079,92.14303885581204
ROOT_2GB,0.22469993781547745,96.36944746087127
ROOT_2GB,0.22317344173962192,95.71476288547014
ROOT_2GB,0.22732261458168007,97.4942626846074
ROOT_2GB,0.23302087928938314,99.93813795536106
ROOT_2GB,0.25149675582591957,92.13791675790978
ROOT_2GB,0.24853529650711506,93.40802925106676
ROOT_2GB,0.2540439774565714,91.04546277909346
ROOT_2GB,0.2393794700014142,97.33478575122462
ROOT_2GB,0.2334554050625666,99.8755023639185
ROOT_2GB,0.24633145769388162,94.35321299605978
ROOT_2GB,0.23625900493868598,98.67309272558178
ROOT_2GB,0.21108031800686974,90.52825654491966
ROOT_2GB,0.22008403865660575,94.38977779206674
ROOT_2GB,0.24454764771479562,95.11825451645785
ROOT_2GB,0.2212735456987342,94.89993430352456
ROOT_2GB,0.24412320406945928,95.30029016798942
ROOT_2GB,0.2282257486175687,97.88159936510603
ROOT_2GB,0.21680989813579266,92.9855623927767
ROOT_2GB,0.21745575042787427,93.26255592083167
ROOT_2GB,0.2385568757664186,97.68758047240573
ROOT_2GB,0.22057485663641863,94.60028010897112
ROOT_2GB,0.21745644838090875,93.26285525935815
ROOT_2GB,0.2528978531285157,91.53701328547096
ROOT_2GB,0.22695270615015364,97.33561612909925
ROOT_2GB,0.2302193823925826,98.73663024408737
ROOT_2GB,0.2110236790682109,90.50396520208979
ROOT_2GB,0.23590573074008428,98.82460518104754
ROOT_2GB,0.24641723890903638,94.31642309577161
ROOT_2GB,0.21209672327160833,90.96417305967906
ROOT_2GB,0.2514469858805919,92.15926212265715
ROOT_2GB,0.2389714557675922,97.5097751466462
ROOT_2GB,0.23550710194319743,98.99556934450683
ROOT_2GB,0.2294741320508823,98.41700681940861
ROOT_2GB,0.22498466891002486,96.49156310773449
ROOT_2GB,0.21308195072166475,91.38671801411152
ROOT_2GB,0.24257217033161174,95.9654984709498
ROOT_2GB,0.2154909661342544,92.41989802516534
ROOT_2GB,0.2279386380362081,97.75846320247561
ROOT_2GB,0.25056723213629234,92.53657144932642
ROOT_2GB,0.21377954962648588,91.6859046612486
ROOT_2GB,0.22638929221635476,97.09397881482221
ROOT_2GB,0.22874528736376804,98.10441946195384
ROOT_2GB,0.239064985375274,97.46966211100786
ROOT_2GB,0.23687741528461437,98.40786851626248
ROOT_2GB,0.22740035308775325,97.52760322288051
ROOT_2GB,0.23647560213738658,98.58019838585352
ROOT_2GB,0.2099601157711692,90.0478235214466
ROOT_2GB,0.2130347998872149,91.36649593524749
ROOT_2GB,0.22970646981188209,98.516651981172
ROOT_2GB,0.2554193602866332,90.45558774544271
ROOT_2GB,0.2212495375535146,94.88963767544416
ROOT_2GB,0.24822334504604887,93.54181918545585
ROOT_2GB,0.24281730556505632,95.86036472133725
ROOT_2GB,0.2408614130313835,96.69920911353144
ROOT_2GB,0.24456629531815796,95.11025692086451
ROOT_2GB,0.2148355291926518,92.1387938267318
ROOT_2GB,0.23251289552007373,99.72027356410501
ROOT_2GB,0.24876442759010525,93.3097593713394
ROOT_2GB,0.2520130315900826,91.91649609080356
ROOT_2GB,0.25045852987175343,92.58319174336478
ROOT_2GB,0.22862441952454002,98.05258158876423
ROOT_2GB,0.2133828024693312,91.51574749659434
ROOT_2GB,0.2264774734741562,97.13179804687606
ROOT_2GB,0.238047428505047,97.90607252703705
ROOT_2GB,0.2225947984060537,95.46659397685798
ROOT_2GB,0.24487438156350827,94.97812470256774
ROOT_2GB,0.23204885016929347,99.52125350879817
ROOT_2GB,0.22235480468119853,95.36366532060993
ROOT_2GB,0.2528060812074509,91.5763724833925
ROOT_2GB,0.24116378136596597,96.56952919631976
ROOT_2GB,0.23744675132428375,98.16369132557917
ROOT_2GB,0.2444433331392092,95.162993015761
ROOT_2GB,0.24049458373356067,96.85653508828393
ROOT_2GB,0.24789277430487364,93.68359456814397
ROOT_2GB,0.247573721230963,93.82043024661536
ROOT_2GB,0.2552127828012714,90.54418482435477
ROOT_2GB,0.23744360337523157,98.16504141990382
ROOT_2GB,0.23022474230533838,98.73892900676498
ROOT_2GB,0.25261024222785655,91.6603640253497
ROOT_2GB,0.23649484146457792,98.57194701138064
ROOT_2GB,0.22194003927777867,95.18578047942104
ROOT_2GB,0.2268461876543772,97.28993241115018
ROOT_2GB,0.21580608213772454,92.55504517044596
ROOT_2GB,0.23435981266339018,99.48761947610767
ROOT_2GB,0.23420493142082044,99.55404503863167
ROOT_2GB,0.22127291809044655,94.89966513449633
ROOT_2GB,0.21409285247495446,91.82027417949755
ROOT_2GB,0.2156135929147757,92.4724902741781
ROOT_2GB,0.24632458614426833,94.3561600704821
ROOT_2GB,0.24139381763471326,96.47087109996845
ROOT_2GB,0.2546411196246879,90.7893600789484
ROOT_2GB,0.23673379618675794,98.46946396323861
ROOT_2GB,0.2179087274864002,93.45682900015242
ROOT_2GB,0.21493174111770172,92.1800572562919
ROOT_2GB,0.24680506505305946,94.1500919807133
ROOT_2GB,0.25074280139314176,92.46127319852053
ROOT_2GB,0.23342293097487898,99.88942987060886
ROOT_2GB,0.2244696614573273,96.27068639482926
ROOT_2GB,0.23615450811839253,98.71790938610692
ROOT_2GB,0.23349526433024329,99.8584074966945
ROOT_2GB,0.24588924061292847,94.5428713295846
ROOT_2GB,0.2432680334872468,95.66705625299068
ROOT_2GB,0.2357588360842039,98.88760545136257
ROOT_2GB,0.23993591656915753,97.09613660518454
ROOT_2GB,0.23547785082982356,99.00811457999225
ROOT_2GB,0.24098302075219855,96.64705391947194
ROOT_2GB,0.230168347991628,98.71474257883341
ROOT_2GB,0.21149344331595107,90.7054379814404
ROOT_2GB,0.24259215288552638,95.95692834094295
ROOT_2GB,0.21961926163790316,94.19044393857158
ROOT_2GB,0.23571287685187814,98.90731647517514
ROOT_2GB,0.24543771268495046,94.73652290490513
ROOT_2GB,0.2174052522269083,93.24089822135845
ROOT_2GB,0.2226750324507673,95.50100480327731
ROOT_2GB,0.21295323046259207,91.33151239027178
ROOT_2GB,0.2373451768304859,98.20725465692043
ROOT_2GB,0.21902333995619683,93.93486468138838
ROOT_2GB,0.2450678537726005,94.89514822259842
ROOT_2GB,0.2446681243245914,95.06658443398764
ROOT_2GB,0.22621859677742734,97.02077085004281
ROOT_2GB,0.2559380906335415,90.23311435537978
ROOT_2GB,0.21250395066814318,91.13882499584122
ROOT_2GB,0.24951936832712848,92.98597992395754
ROOT_2GB,0.22952554799091618,98.43905811937745
ROOT_2GB,0.22987293821323967,98.58804705147995
ROOT_2GB,0.22893903016702438,98.18751199451461
ROOT_2GB,0.22489721724932854,96.4540567857356
ROOT_2GB,0.21992686930273597,94.32237090296181
ROOT_2GB,0.24377273920543527,95.45059775431451
ROOT_2GB,0.25535323775568186,90.48394641716486
ROOT_2GB,0.24119790918715267,96.5548924353897
ROOT_2GB,0.22963369603831318,98.48544072042729
ROOT_2GB,0.24362069355484484,95.51580718640729
ROOT_2GB,0.2171172847276734,93.11739454326332
ROOT_2GB,0.25053716151842426,92.54946815440309
ROOT_2GB,0.2535813265081315,91.24388480226739
ROOT_2GB,0.22977823869180425,98.54743226251176
ROOT_2GB,0.25647560656574814,90.00258419194597
ROOT_2GB,0.24944359509704175,93.01847759345748
ROOT_2GB,0.2445041809825772,95.13689655529215
ROOT_2GB,0.21705362030330808,93.09009010580488
ROOT_2GB,0.23640700239367785,98.60961948610588
ROOT_2GB,0.21530721007230277,92.34108861235453
ROOT_2GB,0.2530939449511762,91.45291330402412
ROOT_2GB,0.25601883520503177,90.19848457392266
ROOT_2GB,0.2481664173822507,93.56623435690094
ROOT_2GB,0.2500141191221006,92.77379089887005
ROOT_2GB,0.2246774624601367,96.35980821665638
ROOT_2GB,0.23234886196068663,99.64992275031815
ROOT_2GB,0.2232033996065667,95.72761123386154
ROOT_2GB,0.25035379622330245,92.62810997489571
ROOT_2GB,0.2159937273122333,92.63552254824104
ROOT_2GB,0.22345185227679515,95.83416776780128
ROOT_2GB,0.2462021563795097,94.40866782325345
ROOT_2GB,0.23168717405147626,99.36613763305432
ROOT_2GB,0.24824032548743044,93.53453660331766
ROOT_2GB,0.24512130465549112,94.87222417508626
ROOT_2GB,0.2306222811440438,98.90942570828938
ROOT_2GB,0.22468760586420766,96.36415852602983
ROOT_2GB,0.24930954787314588,93.07596784924526
ROOT_2GB,0.25646280723440756,90.00807357703951
ROOT_2GB,0.22046863310528284,94.55472289563843
ROOT_2GB,0.24751249401670214,93.84668941190598
ROOT_2GB,0.23225332047827282,99.60894686060797
ROOT_2GB,0.24945973851938819,93.01155399255764
ROOT_2GB,0.23388670832360253,99.69052475618886
ROOT_2GB,0.23554146927800904,98.98082986082608
ROOT_2GB,0.23151785298156993,99.29351910850556
ROOT_2GB,0.22838899352033123,97.95161193935492
ROOT_2GB,0.22384098889740844,96.0010609208652
ROOT_2GB,0.24752933517012318,93.83946656767394
ROOT_2GB,0.2541097537747001,91.01725259133953
ROOT_2GB,0.22162682019204663,95.05144688538604
ROOT_2GB,0.21627865566605367,92.75772279578251
ROOT_2GB,0.2517457780380362,92.03111595849491
ROOT_2GB,0.21765367949809702,93.34744386214243
ROOT_2GB,0.2210421162761967,94.80067871051926
ROOT_2GB,0.24484349355397086,94.99137197108605
ROOT_2GB,0.23847036680965933,97.7246824869606
ROOT_2GB,0.24799351363447716,93.64038942253578
ROOT_2GB,0.2488269698243786,93.28293621945744
ROOT_2GB,0.2298525025032228,98.5792825716054
ROOT_2GB,0.2142424628724519,91.88443917874677
ROOT_2GB,0.23711955965869724,98.30401748825157
ROOT_2GB,0.24495889409618252,94.94187891560173
ROOT_2GB,0.23921665591210273,97.4046135579358
ROOT_2GB,0.23517807864472903,99.13668105901559
ROOT_2GB,0.23077489977184698,98.9748808792014
ROOT_2GB,0.21153819496510629,90.72463109624042
ROOT_2GB,0.22769651899177767,97.65462303786161
ROOT_2GB,0.24011215635530936,97.02055077735926
ROOT_2GB,0.2206765254418787,94.64388388875605
ROOT_2GB,0.2456895758832186,94.62850366160316
ROOT_2GB,0.24929398079609352,93.08264426682108
ROOT_2GB,0.21804403828011099,93.51486117653917
ROOT_2GB,0.2213836808289899,94.94716912589237
ROOT_2GB,0.2310644466696452,99.09906193072327
ROOT_2GB,0.22885290029694227,98.15057256288688
ROOT_2GB,0.2397905204796253,97.15849416944297
ROOT_2GB,0.2326585662994127,99.7827489374966
ROOT_2GB,0.22781546752859722,97.70563775945442
ROOT_2GB,0.2110555819756091,90.51764774062651
ROOT_2GB,0.22784765712924937,97.71944325517015
ROOT_2GB,0.25230444868248364,91.79151294907075
ROOT_2GB,0.23732456420538933,98.21609501224312
ROOT_2GB,0.21420539765440613,91.86854262524606
ROOT_2GB,0.24339929384605674,95.61076122961413
ROOT_2GB,0.24652232822312745,94.27135232614233
ROOT_2GB,0.23086957218130974,99.01548404037007
ROOT_2GB,0.24031421400376665,96.9338921688773
ROOT_2GB,0.21420051178101315,91.86644716886177
ROOT_2GB,0.25018128322321015,92.70209745642481
ROOT_2GB,0.2439107466757682,95.39140902560031
ROOT_2GB,0.22495945637459377,96.48074994003983
ROOT_2GB,0.22705572309404903,97.37979809932507
ROOT_2GB,0.22522656017035717,96.59530558016446
ROOT_2GB,0.21415638831234773,91.84752346849638
ROOT_2GB,0.21410461205734901,91.82531763642392
ROOT_2GB,0.24043755197881128,96.88099490232017
ROOT_2GB,0.21413144519352834,91.83682584836374
ROOT_2GB,0.25073856119717103,92.46309173637506
ROOT_2GB,0.22748202006932194,97.56262860813914
ROOT_2GB,0.21140881516985033,90.66914261011695
ROOT_2GB,0.24340741015780465,95.60728030084232
ROOT_2GB,0.24607405138058855,94.46360957394118
ROOT_2GB,0.2370077914579905,98.35195270287834
ROOT_2GB,0.21057563964132736,90.31180977726315
ROOT_2GB,0.2372978725825018,98.22754253187536
ROOT_2GB,0.23591254634807277,98.82168209890366
ROOT_2GB,0.2527719907170816,91.59099323385864
ROOT_2GB,0.23550014987073165,98.99855095361964
ROOT_2GB,0.21094402167542803,90.46980169050501
ROOT_2GB,0.21849194047602466,93.7069577456631
ROOT_2GB,0.2506952866592365,92.48165134680671
ROOT_2GB,0.24828444651029216,93.51561395191005
ROOT_2GB,0.24257088589802184,95.96604933961743
ROOT_2GB,0.23592005294388005,98.81846266547927
ROOT_2GB,0.2528046093266326,91.57700374454267
ROOT_2GB,0.21089469876001768,90.44864804822336
ROOT_2GB,0.2414353643370658,96.45305252472333
ROOT_2GB,0.21951996460354561,94.1478573654351
ROOT_2GB,0.21660537150192116,92.89784488431252
ROOT_2GB,0.2165304370635794,92.8657069563318
ROOT_2GB,0.24249839375713997,95.99713981356219
ROOT_2GB,0.23445998433523535,99.44465778790784
ROOT_2GB,0.21724117651077532,93.17052932736051
ROOT_2GB,0.21369281066088291,91.64870400035944
ROOT_2GB,0.22062471881577245,94.62166503110433
ROOT_2GB,0.25604543720551737,90.18707549160125
ROOT_2GB,0.22712909203646767,97.41126461645192
ROOT_2GB,0.25116620874533535,92.27968199302909
ROOT_2GB,0.24648106994708294,94.28904720093514
ROOT_2GB,0.21845888154098156,93.69277940927938
ROOT_2GB,0.2441912121644149,95.271122814418
ROOT_2GB,0.22820878912838677,97.87432576896012
ROOT_2GB,0.21860070360953093,93.7536041452216
ROOT_2GB,0.23606469550696155,98.75642827410826
ROOT_2GB,0.24792576896750887,93.66944379695005
ROOT_2GB,0.25557476002086993,90.38893981189385
ROOT_2GB,0.2509175736230601,92.38631677711481
ROOT_2GB,0.24095573304535398,96.65875708795811
ROOT_2GB,0.2310858173901423,99.10822741846735
ROOT_2GB,0.24923446179987685,93.10817081050679
ROOT_2GB,0.2276350133457327,97.62824445857626
ROOT_2GB,0.2234704683616946,95.84215184573686
ROOT_2GB,0.2559490028783433,90.22843430512107
ROOT_2GB,0.2242264018806766,96.1663570780555
ROOT_2GB,0.2165616552350747,92.87909582491356
ROOT_2GB,0.22984396512954058,98.57562105753235
ROOT_2GB,0.25333860272675257,91.3479843268356
ROOT_2GB,0.2558470788523473,90.27214754404633
ROOT_2GB,0.24793837160223534,93.6640387712213
ROOT_2GB,0.24148760280579,96.43064845814416
ROOT_2GB,0.23276453501241362,99.82819686427095
ROOT_2GB,0.24288918470279333,95.8295371525581
ROOT_2GB,0.22832171155898562,97.92275601041254
ROOT_2GB,0.23412072462508685,99.59015970095062
ROOT_2GB,0.22566681761090837,96.78412346190905
ROOT_2GB,0.21572468957142865,92.52013747657824
ROOT_2GB,0.21173799586952757,90.81032183095292
ROOT_2GB,0.2435302295744429,95.5546054339333
ROOT_2GB,0.2203752615996841,94.51467766691866
ROOT_2GB,0.2521836427515327,91.84332427100044
ROOT_2GB,0.2391210854144478,97.44560189172043
ROOT_2GB,0.24056699069794552,96.82548114488758
ROOT_2GB,0.22630663554743558,97.05852897184431
ROOT_2GB,0.242027662406897,96.1990273644287
ROOT_2GB,0.24475605072672338,95.02887450458998
ROOT_2GB,0.2555681338193506,90.3917816612748
ROOT_2GB,0.22862083251157517,98.0510431884388
ROOT_2GB,0.22921470035614966,98.30574159469035
ROOT_2GB,0.25606673882167247,90.17793964136983
ROOT_2GB,0.24174568722161083,96.3199610552338
ROOT_2GB,0.22157857536748618,95.03075561537085
ROOT_2GB,0.2386235711269793,97.65897612516859
ROOT_2GB,0.22234682295749264,95.36024211404032
ROOT_2GB,0.24478765603249353,95.01531960162244
ROOT_2GB,0.25424073158032434,90.96107874954696
ROOT_2GB,0.21309835734005678,91.3937544946932
ROOT_2GB,0.21116447605881594,90.56435030197309
ROOT_2GB,0.23400213106662796,99.64102217920589
ROOT_2GB,0.22628910780039527,97.05101166091879
ROOT_2GB,0.21881882042794296,93.84715022038586
ROOT_2GB,0.21606379098460546,92.6655714991185
ROOT_2GB,0.22594085333093672,96.90165206997372
ROOT_2GB,0.24979460504989395,92.86793622910066
ROOT_2GB,0.24966254769463286,92.92457306880512
ROOT_2GB,0.2531398160469719,91.43324008026077
ROOT_2GB,0.24076091705598932,96.74230988923674
ROOT_2GB,0.23827578616261894,97.80813435447851
ROOT_2GB,0.2485726209767995,93.39202150956392
ROOT_2GB,0.235413862364466,99.03555799235066
ROOT_2GB,0.24264284441036568,95.93518772860808
ROOT_2GB,0.24896810965801403,93.2224040808445
ROOT_2GB,0.22445554092191056,96.26463037091936
ROOT_2GB,0.22519892953089363,96.58345533452587
ROOT_2GB,0.22119841875310173,94.86771381289866
ROOT_2GB,0.2309476992634444,99.04899123138333
ROOT_2GB,0.237696889330141,98.05641198385892
ROOT_2GB,0.23289524995178204,99.88425796782214
ROOT_2GB,0.22136135810408325,94.93759534191189
ROOT_2GB,0.22870720853130574,98.08808818887908
ROOT_2GB,0.23322453724981587,99.9745170933732
ROOT_2GB,0.22859217115447006,98.03875088798448
ROOT_2GB,0.21967612305628537,94.21483069864196
ROOT_2GB,0.23012856890474181,98.69768209959612
ROOT_2GB,0.21456973660646694,92.02480053897725
ROOT_2GB,0.23819770431138565,97.84162214683498
ROOT_2GB,0.21803019329325687,93.50892333006621
ROOT_2GB,0.2557814238423631,90.3003057050887
ROOT_2GB,0.22499703717614172,96.49686761730987
ROOT_2GB,0.2548956347549083,90.6802034734405
ROOT_2GB,0.22482920009628468,96.42488554732573
ROOT_2GB,0.212404173547061,91.09603252281516
ROOT_2GB,0.2108737331095218,90.4396562871504
ROOT_2GB,0.22236614592769188,95.36852936137784
ROOT_2GB,0.2170342149374292,93.0817675205576
ROOT_2GB,0.23787395687377838,97.98047114689436
ROOT_2GB,0.24874500149657244,93.31809084627561
ROOT_2GB,0.2169595572007236,93.04974826454472
ROOT_2GB,0.24097973024007688,96.64846515633347
ROOT_2GB,0.21361122093509433,91.6137117486073
ROOT_2GB,0.2203724131581362,94.51345602555656
ROOT_2GB,0.2365362279004988,98.55419717130125
ROOT_2GB,0.23018594428682398,98.72228928873409
ROOT_2GB,0.2522863987471944,91.7992542164135
ROOT_2GB,0.21485941029505562,92.14903596861126
ROOT_2GB,0.21253788009776473,91.15337667047486
ROOT_2GB,0.2488071391319626,93.2914412190114
ROOT_2GB,0.24202741780466294,96.1991322695852
ROOT_2GB,0.24658982961434212,94.24240228798281
ROOT_2GB,0.24470675309054682,95.0500173050983
ROOT_2GB,0.22670296698228817,97.22850784126209
ROOT_2GB,0.21247298794443722,91.12554568386439
ROOT_2GB,0.23750729830877357,98.13772389765091
ROOT_2GB,0.22545139098889322,96.69173115982923
ROOT_2GB,0.23656067878825457,98.5437106595298
ROOT_2GB,0.25381722262911344,91.14271352888741
ROOT_2GB,0.22760916662399627,97.6171593006691
ROOT_2GB,0.21073209597508896,90.37891086586576
ROOT_2GB,0.23500322432351048,99.21167268778859
ROOT_2GB,0.2487206516439048,93.32853402605639
ROOT_2GB,0.23142026783762337,99.25166673198092
ROOT_2GB,0.21207858730641946,90.95639489578005
ROOT_2GB,0.2104770332679755,90.26951941524337
ROOT_2GB,0.24517843152909277,94.84772356641818
ROOT_2GB,0.2135113275218145,91.57086940011203
ROOT_2GB,0.2527659114595148,91.59360050958101
ROOT_2GB,0.21173952180125682,90.810976273491
ROOT_2GB,0.2513397201527338,92.20526631396076
ROOT_2GB,0.22322475512952786,95.73677020367705
ROOT_2GB,0.2185658203769597,93.73864340299257
ROOT_2GB,0.22647035018921097,97.12874300804981
ROOT_2GB,0.21168869729875517,90.78917862961457
ROOT_2GB,0.21471134779526213,92.08553483268086
ROOT_2GB,0.2478921695924538,93.68385391757832
ROOT_2GB,0.22870275682664729,98.08617893904855
ROOT_2GB,0.22897413842022407,98.20256924372912
ROOT_2GB,0.21806254540352363,93.52279852300533
ROOT_2GB,0.23574718148398421,98.89260388346928
ROOT_2GB,0.24204718304814535,96.19065533981012
ROOT_2GB,0.2502764483396429,92.66128298278795
ROOT_2GB,0.2532020997973403,91.40652778711484
ROOT_2GB,0.2222962411944203,95.33854857639955
ROOT_2GB,0.21759175544199882,93.32088583489625
ROOT_2GB,0.2327834175429416,99.83629521557152
ROOT_2GB,0.23036977502887115,98.80113073039018
ROOT_2GB,0.2241901212422749,96.15079701555484
ROOT_2GB,0.25349511223547194,91.2808604325244
ROOT_2GB,0.21758237041182363,93.31686077738541
ROOT_2GB,0.2331368328417881,99.98786818619702
ROOT_2GB,0.21169963159606742,90.79386813776753
ROOT_2GB,0.23526627507362124,99.098855320375
ROOT_2GB,0.2497943667079348,92.86803844934663
ROOT_2GB,0.2383276146594355,97.78590611690312
ROOT_2GB,0.21420090937444347,91.86661768897658
ROOT_2GB,0.22356958727184395,95.88466202485344
ROOT_2GB,0.2154662936216229,92.40931646278092
ROOT_2GB,0.22229622790136777,95.33854287526701
ROOT_2GB,0.25148226743024477,92.14413054995329
ROOT_2GB,0.2129441359378247,91.32761192489885
ROOT_2GB,0.2353457884345052,99.06475358127956
ROOT_2GB,0.24759209702711496,93.81254922386549
ROOT_2GB,0.21013711492329917,90.12373502661941
ROOT_2GB,0.23654882062073088,98.54879639770698
ROOT_2GB,0.23999346661654403,97.07145450548349
ROOT_2GB,0.2179485823622938,93.4739219838258
ROOT_2GB,0.2285357536931696,98.01455453250023
ROOT_2GB,0.2117574173862858,90.81865134299925
ROOT_2GB,0.2320155918924916,99.50698967859842
ROOT_2GB,0.24505111220065864,94.90232835826447
ROOT_2GB,0.22756534357847052,97.59836444596452
ROOT_2GB,0.2522374946012241,91.82022825660027
ROOT_2GB,0.2344547661610494,99.44689576166049
ROOT_2GB,0.230268713457623,98.75778738158735
ROOT_2GB,0.24479253832806713,95.01322567969552
ROOT_2GB,0.21351905395766946,91.5741831186712
ROOT_2GB,0.24623933914784976,94.39272085471028
ROOT_2GB,0.23795508993994807,97.9456747476003
ROOT_2GB,0.2341892793077074,99.56075792652547
ROOT_2GB,0.23355229856425655,99.83394661935003
ROOT_2GB,0.22916563064010248,98.28469654470724
ROOT_2GB,0.23966673334354593,97.21158407246078
ROOT_2GB,0.2550507092380405,90.61369503378528
ROOT_2GB,0.22463213831076592,96.34036956761196
ROOT_2GB,0.22153110421617186,95.01039615881307
ROOT_2GB,0.21708182837878554,93.10218800255609
ROOT_2GB,0.23720464466234814,98.26752617958118
ROOT_2GB,0.2450900699265225,94.88562014484737
ROOT_2GB,0.22955896796390846,98.45339129793875
ROOT_2GB,0.23230169015224636,99.62969167611621
ROOT_2GB,0.2383609265347811,97.77161929932697
ROOT_2GB,0.21122268347161172,90.589314332955
ROOT_2GB,0.21648844386876048,92.84769688912324
ROOT_2GB,0.24088978012537848,96.68704301682067
ROOT_2GB,0.2446244503974115,95.08531533472437
ROOT_2GB,0.24208174226383708,96.17583356213953
ROOT_2GB,0.2228794169814531,95.58866136643984
ROOT_2GB,0.23051540390881653,98.8635881339441
ROOT_2GB,0.2554872957120661,90.42645155842088
ROOT_2GB,0.2381172766429363,97.87611601472112
ROOT_2GB,0.23312358912229364,99.98218821163888
ROOT_2GB,0.2324189286493644,99.6799729948306
ROOT_2GB,0.2534856776045805,91.28490676282091
ROOT_2GB,0.2242198549154779,96.16354921159645
ROOT_2GB,0.23361228902429762,99.80821787396947
ROOT_2GB,0.23960942179489655,97.23616388467686
ROOT_2GB,0.21486218618330893,92.15022649327179
ROOT_2GB,0.22185919527704437,95.15110805468862
ROOT_2GB,0.21404132572658285,91.79817535598072
ROOT_2GB,0.22650017668318634,97.14153501312131
ROOT_2GB,0.2448355537518484,94.99477719830118
ROOT_2GB,0.21728397972934144,93.18888679805171
ROOT_2GB,0.2197833481383535,94.26081745775419
ROOT_2GB,0.21710536010706089,93.11228030464457
ROOT_2GB,0.24652472269460052,94.270325383745
ROOT_2GB,0.23800056329266672,97.92617210813233
ROOT_2GB,0.2495012233300435,92.9937619614617
ROOT_2GB,0.23972679426639343,97.18582510694849
ROOT_2GB,0.22231955028380299,95.34854539298287
ROOT_2GB,0.23001676667048704,98.64973228864035
ROOT_2GB,0.21579487031091668,92.55023663527233
ROOT_2GB,0.21237273546077837,91.08254933704423
ROOT_2GB,0.25377674582581905,91.16007324516676
ROOT_2GB,0.23124655598184385,99.1771650844877
